inventory_id,station_id,fuel_type,delivery_liters,current_stock,delivery_date
INV032394,ST005,Premium,18734,98987,1/11/2025
INV012508,ST022,Premium,4402,98986,7/10/2025
INV021892,ST051,Diesel,14733,98983,6/30/2025
INV046830,ST013,Premium,15186,98983,4/10/2025
INV004853,ST045,Diesel,3085,98982,11/8/2024
INV016201,ST052,Diesel,1604,98982,9/13/2025
INV015438,ST010,Premium,3041,98978,8/2/2025
INV028496,ST080,Premium,1547,98977,7/22/2025
INV034792,ST014,Diesel,15575,98977,3/30/2025
INV039520,ST017,CNG,10319,98976,11/19/2024
INV004342,ST091,Petrol,1138,98975,11/12/2024
INV041159,ST060,CNG,19689,98970,3/10/2025
INV004188,ST088,CNG,6209,98964,8/21/2025
INV015259,ST091,Premium,12548,98964,6/2/2025
INV010677,ST043,Premium,8181,98962,7/23/2025
INV010979,ST022,CNG,8517,98962,12/23/2024
INV014525,ST071,Diesel,1906,98962,9/21/2025
INV041144,ST005,Diesel,1086,98962,12/20/2024
INV028801,ST057,Petrol,12728,98958,9/18/2025
INV013385,ST078,Premium,19963,98957,7/23/2025
INV045143,ST085,Diesel,9658,98957,7/29/2025
INV025285,ST047,Premium,1896,98954,12/5/2024
INV043962,ST087,CNG,4951,98954,9/9/2025
INV016132,ST007,Diesel,8743,98950,2/18/2025
INV009224,ST004,CNG,9836,98949,7/29/2025
INV017611,ST076,Premium,13068,98948,5/8/2025
INV037676,ST083,CNG,11131,98945,11/21/2024
INV018164,ST020,Petrol,13780,98944,5/6/2025
INV028419,ST092,Diesel,10511,98944,12/2/2024
INV031804,ST075,Diesel,11220,98942,3/8/2025
INV014494,ST076,Petrol,10837,98941,1/18/2025
INV005683,ST040,Diesel,16070,98940,11/8/2024
INV027722,ST058,Diesel,3606,98938,7/15/2025
INV021027,ST004,Petrol,19013,98937,5/9/2025
INV034134,ST002,Diesel,2611,98937,10/9/2025
INV047669,ST084,Petrol,5542,98937,11/2/2024
INV034456,ST068,Premium,10152,98936,1/24/2025
INV010574,ST070,Premium,572,98933,6/15/2025
INV027518,ST032,Diesel,5590,98933,8/26/2025
INV023116,ST039,CNG,13313,98932,2/9/2025
INV012283,ST009,Diesel,15260,98925,7/10/2025
INV013893,ST011,CNG,15989,98923,5/1/2025
INV016405,ST084,Premium,7232,98921,5/14/2025
INV025047,ST087,Diesel,1203,98921,8/12/2025
INV026830,ST077,Premium,19629,98919,3/25/2025
INV001159,ST002,CNG,16249,98918,4/8/2025
INV020687,ST095,CNG,16724,98913,1/28/2025
INV036351,ST077,CNG,8490,98911,1/7/2025
INV037147,ST077,Premium,10992,98909,2/28/2025
INV029127,ST073,Premium,11474,98905,1/22/2025
INV041270,ST010,Premium,16060,98904,6/23/2025
INV006858,ST002,Petrol,10784,98903,7/29/2025
INV018017,ST068,Premium,14908,98903,5/26/2025
INV012456,ST025,Petrol,17180,98902,6/4/2025
INV039891,ST034,CNG,19821,98901,12/14/2024
INV013329,ST096,Premium,17094,98898,3/25/2025
INV012751,ST063,Diesel,2147,98896,1/6/2025
INV024459,ST020,CNG,3370,98896,11/21/2024
INV030686,ST075,Petrol,18801,98896,5/16/2025
INV011602,ST098,Premium,19899,98894,3/17/2025
INV000095,ST032,CNG,14106,98893,4/12/2025
INV031581,ST076,Premium,5391,98891,9/19/2025
INV043324,ST089,Petrol,19091,98886,4/29/2025
INV020891,ST094,Premium,6416,98885,7/14/2025
INV047409,ST019,Diesel,10491,98884,6/12/2025
INV022054,ST093,Premium,7055,98883,11/5/2024
INV040527,ST080,Diesel,7411,98883,8/24/2025
INV021606,ST063,CNG,6452,98882,9/5/2025
INV017731,ST047,CNG,5649,98880,9/9/2025
INV034076,ST072,Premium,9597,98880,6/15/2025
INV015313,ST042,Diesel,5067,98879,8/29/2025
INV040790,ST055,Premium,695,98875,1/4/2025
INV045613,ST057,CNG,9764,98874,11/29/2024
INV021357,ST009,CNG,8257,98872,2/24/2025
INV021070,ST019,Diesel,10320,98870,2/4/2025
INV032288,ST041,Diesel,12447,98868,3/2/2025
INV039253,ST050,Diesel,2585,98868,8/30/2025
INV024476,ST067,Petrol,17780,98867,5/14/2025
INV047630,ST046,Premium,6991,98861,9/21/2025
INV011761,ST074,CNG,12463,98860,7/13/2025
INV009920,ST067,Premium,9108,98859,5/24/2025
INV027439,ST091,Diesel,4706,98857,7/20/2025
INV020187,ST094,Premium,12314,98855,4/8/2025
INV016602,ST003,Petrol,17670,98853,1/13/2025
INV015124,ST038,CNG,10554,98851,10/7/2025
INV022822,ST088,Premium,19916,98848,11/19/2024
INV008987,ST091,Diesel,3648,98846,1/16/2025
INV009214,ST083,Diesel,6764,98844,3/7/2025
INV017146,ST042,Petrol,17587,98843,4/6/2025
INV012752,ST075,Premium,1490,98842,6/8/2025
INV047798,ST096,Petrol,7463,98839,8/11/2025
INV007204,ST071,Premium,2663,98838,10/15/2025
INV022434,ST029,Diesel,16578,98838,10/2/2025
INV045344,ST100,CNG,3935,98835,10/12/2025
INV021762,ST046,Diesel,905,98834,10/16/2025
INV029014,ST044,Diesel,9010,98831,1/7/2025
INV041519,ST093,Premium,16228,98830,5/29/2025
INV018322,ST065,CNG,7000,98829,1/14/2025
INV026772,ST014,Premium,11621,98822,5/29/2025
INV017533,ST037,CNG,17092,98820,4/14/2025
INV022349,ST045,Petrol,3507,98819,3/7/2025
INV031131,ST081,Premium,12007,98818,1/6/2025
INV033512,ST023,Petrol,5251,98817,7/14/2025
INV008246,ST011,Premium,12924,98813,1/31/2025
INV012979,ST088,CNG,15055,98813,6/3/2025
INV017148,ST096,Petrol,9287,98813,5/24/2025
INV041887,ST030,CNG,1370,98813,5/8/2025
INV010435,ST071,CNG,19905,98811,12/23/2024
INV035764,ST085,CNG,5525,98805,4/25/2025
INV030550,ST075,CNG,3808,98804,3/28/2025
INV048350,ST034,Petrol,15027,98804,10/24/2025
INV014995,ST080,Petrol,18685,98802,1/30/2025
INV018942,ST030,Premium,15833,98799,1/22/2025
INV022829,ST083,Premium,19524,98799,11/25/2024
INV017434,ST071,CNG,14263,98798,5/16/2025
INV042702,ST087,Petrol,5094,98790,3/14/2025
INV039260,ST001,Petrol,4889,98786,4/25/2025
INV043183,ST092,CNG,7318,98786,3/30/2025
INV048002,ST069,Diesel,2820,98783,6/19/2025
INV038843,ST050,Premium,1582,98780,12/8/2024
INV006246,ST002,Diesel,1971,98779,5/15/2025
INV011458,ST049,Diesel,8840,98779,11/30/2024
INV048346,ST001,Petrol,6145,98778,1/28/2025
INV000022,ST022,CNG,12333,98776,2/25/2025
INV004300,ST096,Petrol,13958,98774,3/8/2025
INV043135,ST008,CNG,5150,98774,7/26/2025
INV006757,ST089,Petrol,8327,98772,3/15/2025
INV016304,ST001,Petrol,14392,98772,10/28/2025
INV022172,ST020,Petrol,4991,98772,7/5/2025
INV005926,ST009,Petrol,4105,98770,12/4/2024
INV013533,ST009,Premium,3263,98769,12/21/2024
INV014916,ST030,CNG,11214,98765,6/16/2025
INV035200,ST091,Petrol,2027,98763,2/10/2025
INV003284,ST004,CNG,10328,98762,5/31/2025
INV046778,ST048,Diesel,7765,98760,10/4/2025
INV014826,ST078,CNG,1851,98756,9/9/2025
INV016796,ST039,Diesel,5987,98756,4/10/2025
INV013564,ST045,CNG,19764,98754,10/1/2025
INV007856,ST094,CNG,2109,98753,7/17/2025
INV030901,ST058,CNG,11814,98752,2/7/2025
INV040205,ST090,Premium,14706,98749,4/26/2025
INV045898,ST082,Premium,17138,98749,12/3/2024
INV033297,ST017,Premium,16476,98737,9/7/2025
INV013535,ST084,Petrol,16064,98736,9/18/2025
INV014412,ST009,Premium,6406,98736,4/3/2025
INV002355,ST008,CNG,7646,98735,1/9/2025
INV010654,ST055,Petrol,7943,98734,9/24/2025
INV006559,ST063,Petrol,16203,98733,9/3/2025
INV003728,ST020,Premium,9318,98732,2/19/2025
INV036624,ST087,CNG,8938,98730,1/27/2025
INV037457,ST035,Premium,15246,98729,9/10/2025
INV011916,ST037,CNG,8934,98726,9/15/2025
INV039990,ST063,CNG,13573,98725,10/31/2024
INV020107,ST076,CNG,17920,98724,3/25/2025
INV026314,ST069,Petrol,13878,98724,7/8/2025
INV038454,ST062,Diesel,17288,98724,9/8/2025
INV027790,ST073,Premium,8228,98721,7/15/2025
INV012444,ST009,CNG,574,98719,9/27/2025
INV013717,ST071,Premium,17780,98715,9/30/2025
INV025517,ST027,CNG,1040,98715,2/12/2025
INV043217,ST073,CNG,6694,98713,6/1/2025
INV005963,ST069,Premium,4827,98712,11/20/2024
INV021301,ST056,CNG,19423,98712,3/10/2025
INV029262,ST079,Petrol,17212,98710,6/4/2025
INV038901,ST007,Premium,6483,98709,3/29/2025
INV041246,ST007,Petrol,4880,98709,3/21/2025
INV034432,ST049,Premium,11009,98708,12/28/2024
INV042920,ST010,CNG,6675,98707,10/5/2025
INV043121,ST007,CNG,16206,98705,6/20/2025
INV000026,ST085,Premium,14489,98704,6/8/2025
INV034004,ST029,Diesel,3592,98703,5/17/2025
INV028345,ST098,Diesel,2963,98700,9/16/2025
INV036365,ST087,Petrol,13161,98700,9/16/2025
INV041487,ST067,Petrol,16961,98700,6/26/2025
INV027923,ST057,Petrol,1352,98699,12/26/2024
INV019043,ST100,Petrol,4680,98698,10/20/2025
INV044069,ST049,CNG,19210,98696,9/19/2025
INV049939,ST017,Premium,2096,98696,12/21/2024
INV030511,ST030,Petrol,2883,98692,3/25/2025
INV036521,ST023,Diesel,19914,98688,4/14/2025
INV040745,ST066,Diesel,15053,98687,9/9/2025
INV008894,ST034,CNG,11967,98685,7/12/2025
INV022693,ST049,CNG,16507,98683,6/1/2025
INV005637,ST001,Premium,17952,98682,10/29/2024
INV044700,ST097,Petrol,11932,98682,5/30/2025
INV003937,ST036,Premium,5584,98676,10/10/2025
INV028818,ST065,Diesel,7705,98672,6/11/2025
INV006565,ST058,CNG,5417,98666,12/6/2024
INV018982,ST045,CNG,11317,98663,12/25/2024
INV039291,ST050,CNG,12617,98663,7/14/2025
INV028163,ST076,Premium,1456,98662,7/22/2025
INV044568,ST059,Diesel,19283,98656,8/30/2025
INV006959,ST018,Diesel,17388,98654,2/6/2025
INV033189,ST097,Diesel,14313,98650,11/13/2024
INV041915,ST048,CNG,3671,98646,11/28/2024
INV002653,ST085,Petrol,10058,98645,12/5/2024
INV006592,ST010,CNG,15106,98644,3/20/2025
INV027980,ST028,Petrol,19959,98644,11/29/2024
INV020120,ST054,Premium,10233,98642,6/23/2025
INV005190,ST042,Petrol,12557,98641,7/15/2025
INV043348,ST055,Premium,5324,98632,7/31/2025
INV023627,ST044,CNG,6912,98631,8/3/2025
INV010681,ST091,Diesel,7923,98628,5/17/2025
INV048743,ST001,Premium,1112,98626,1/19/2025
INV021884,ST039,Petrol,5534,98623,9/10/2025
INV018893,ST031,Diesel,15439,98622,4/30/2025
INV040221,ST052,Premium,15445,98622,2/9/2025
INV002427,ST022,Petrol,11723,98620,12/27/2024
INV022025,ST007,Petrol,15075,98620,5/22/2025
INV019978,ST098,Diesel,16993,98619,11/3/2024
INV011863,ST033,Diesel,7825,98617,6/5/2025
INV003820,ST056,Petrol,3722,98610,8/1/2025
INV030625,ST067,Diesel,1829,98605,2/1/2025
INV033397,ST057,CNG,7919,98605,4/22/2025
INV031737,ST100,CNG,7910,98603,6/13/2025
INV049720,ST082,Premium,10615,98603,5/1/2025
INV000168,ST098,Premium,616,98602,1/10/2025
INV041039,ST069,CNG,9467,98599,5/23/2025
INV030428,ST095,CNG,7405,98597,12/24/2024
INV037539,ST092,CNG,10303,98595,11/14/2024
INV048578,ST071,Diesel,4478,98595,1/15/2025
INV004614,ST064,Premium,1751,98587,1/2/2025
INV018332,ST027,Petrol,16151,98583,2/18/2025
INV028170,ST045,CNG,10065,98582,3/26/2025
INV024483,ST008,Petrol,3597,98579,6/16/2025
INV006894,ST001,Premium,15521,98578,7/13/2025
INV013995,ST025,Petrol,19068,98578,9/6/2025
INV047009,ST029,Premium,19016,98578,1/6/2025
INV020570,ST061,CNG,6016,98577,12/26/2024
INV016841,ST089,Diesel,5520,98576,10/13/2025
INV038866,ST047,CNG,19001,98574,5/31/2025
INV007261,ST050,Premium,1009,98572,10/14/2025
INV009356,ST053,Diesel,13775,98570,12/11/2024
INV020366,ST067,Diesel,1186,98570,1/29/2025
INV002836,ST008,Premium,10050,98565,8/6/2025
INV017317,ST002,Petrol,2152,98565,8/6/2025
INV025973,ST045,Premium,9264,98565,3/29/2025
INV001605,ST032,Diesel,16883,98564,3/24/2025
INV042315,ST044,Premium,2258,98564,11/28/2024
INV038734,ST086,CNG,13374,98562,3/20/2025
INV015062,ST011,Diesel,4886,98560,12/4/2024
INV019660,ST016,Diesel,9438,98555,3/25/2025
INV038979,ST027,Diesel,10322,98554,10/21/2025
INV033427,ST071,CNG,16548,98552,3/25/2025
INV011084,ST061,CNG,17793,98551,4/16/2025
INV028086,ST031,Premium,14187,98549,7/19/2025
INV003924,ST089,Diesel,5160,98545,7/6/2025
INV042780,ST076,Diesel,14655,98545,5/23/2025
INV017170,ST072,Petrol,19221,98543,1/24/2025
INV027915,ST066,Petrol,1669,98541,8/13/2025
INV026743,ST016,Premium,6178,98540,8/25/2025
INV037414,ST038,Petrol,11886,98540,3/23/2025
INV034580,ST074,CNG,13145,98538,7/5/2025
INV046271,ST004,Premium,12336,98537,7/12/2025
INV049301,ST024,Premium,19462,98537,5/10/2025
INV023443,ST095,CNG,6280,98536,12/17/2024
INV044087,ST044,CNG,5869,98535,10/30/2024
INV004977,ST067,Diesel,19840,98534,9/16/2025
INV046202,ST002,CNG,10173,98534,3/31/2025
INV033947,ST032,Diesel,7966,98533,11/21/2024
INV031414,ST036,Premium,18926,98532,6/2/2025
INV014836,ST045,CNG,7896,98531,7/12/2025
INV049365,ST073,Petrol,3450,98529,10/8/2025
INV010566,ST030,Petrol,610,98528,8/27/2025
INV011000,ST003,Premium,14429,98528,10/11/2025
INV049488,ST075,CNG,13651,98524,3/11/2025
INV007865,ST084,Premium,13638,98523,10/21/2025
INV001444,ST016,Petrol,8282,98522,1/26/2025
INV033354,ST022,CNG,5532,98522,9/24/2025
INV045426,ST019,Petrol,14009,98521,7/14/2025
INV013421,ST021,Diesel,12426,98515,6/13/2025
INV021205,ST071,Petrol,14405,98515,8/27/2025
INV042558,ST019,Diesel,4102,98511,12/5/2024
INV016074,ST037,CNG,17864,98508,11/7/2024
INV048967,ST071,Diesel,18964,98507,5/15/2025
INV001969,ST090,Petrol,2446,98506,5/21/2025
INV005858,ST089,Petrol,3190,98501,12/13/2024
INV008571,ST053,Petrol,7607,98501,7/23/2025
INV005107,ST062,Premium,5686,98499,10/5/2025
INV009078,ST098,Premium,13443,98497,11/1/2024
INV036381,ST090,CNG,18631,98497,3/24/2025
INV039815,ST085,Petrol,1359,98496,9/24/2025
INV026356,ST002,Diesel,737,98494,9/2/2025
INV035441,ST002,Diesel,7719,98494,1/11/2025
INV039898,ST065,Premium,1039,98492,3/12/2025
INV045148,ST043,CNG,3017,98492,3/25/2025
INV004327,ST011,Petrol,18498,98491,1/18/2025
INV012258,ST040,Petrol,8988,98490,9/24/2025
INV026988,ST073,Premium,9366,98489,10/21/2025
INV006838,ST032,Petrol,3963,98488,11/13/2024
INV011221,ST063,Premium,802,98485,6/21/2025
INV043111,ST008,CNG,15547,98484,10/19/2025
INV014750,ST049,Petrol,19366,98483,7/23/2025
INV035621,ST004,Premium,8105,98483,3/16/2025
INV024097,ST023,Petrol,6950,98482,7/29/2025
INV012065,ST028,Premium,17807,98480,7/5/2025
INV035739,ST051,Petrol,7318,98480,10/10/2025
INV040523,ST094,Diesel,17648,98476,9/10/2025
INV010325,ST039,Premium,9613,98473,10/28/2025
INV015510,ST068,CNG,16078,98473,4/5/2025
INV030173,ST058,Diesel,18255,98471,6/11/2025
INV026294,ST027,CNG,3531,98469,3/22/2025
INV004504,ST051,CNG,8926,98465,9/18/2025
INV045658,ST078,Diesel,18709,98457,2/18/2025
INV031564,ST023,Premium,1711,98456,3/14/2025
INV012955,ST092,Petrol,1482,98453,12/23/2024
INV014330,ST061,Premium,2140,98453,7/18/2025
INV036108,ST081,Diesel,16494,98453,10/24/2025
INV013916,ST041,Premium,12131,98451,12/19/2024
INV049393,ST042,CNG,7602,98450,2/22/2025
INV008499,ST066,Diesel,3837,98446,2/12/2025
INV009567,ST064,CNG,14587,98446,9/11/2025
INV044784,ST049,Petrol,19158,98446,4/3/2025
INV002259,ST027,CNG,8876,98444,1/23/2025
INV011361,ST095,CNG,10753,98443,2/13/2025
INV046823,ST081,CNG,8087,98442,5/29/2025
INV014736,ST069,Petrol,15560,98438,12/2/2024
INV014828,ST046,Diesel,19612,98437,7/31/2025
INV005007,ST001,Petrol,14444,98434,5/24/2025
INV020769,ST032,Premium,18444,98432,9/12/2025
INV008199,ST051,Diesel,18264,98431,7/4/2025
INV021855,ST015,Diesel,7210,98428,10/7/2025
INV017164,ST041,Diesel,15872,98426,8/1/2025
INV048421,ST081,Diesel,13872,98425,8/29/2025
INV014727,ST098,CNG,17227,98419,4/2/2025
INV039544,ST032,Petrol,18986,98419,9/23/2025
INV026790,ST043,Diesel,1075,98416,12/3/2024
INV011433,ST052,Premium,11805,98414,3/1/2025
INV018190,ST019,CNG,3809,98413,8/23/2025
INV006918,ST016,Petrol,2597,98409,7/2/2025
INV035705,ST059,Premium,17133,98402,7/20/2025
INV003548,ST040,Diesel,17435,98399,7/23/2025
INV046650,ST039,Petrol,14713,98399,8/7/2025
INV042721,ST001,Petrol,18868,98393,8/13/2025
INV015057,ST088,Diesel,2577,98391,7/3/2025
INV024003,ST049,Premium,3931,98391,6/13/2025
INV004453,ST096,Petrol,3571,98390,11/6/2024
INV028263,ST068,Diesel,4264,98389,6/27/2025
INV032392,ST018,CNG,14711,98388,7/19/2025
INV022049,ST047,Diesel,17641,98387,1/3/2025
INV037209,ST054,Premium,2974,98387,5/1/2025
INV030818,ST067,Petrol,3869,98383,9/8/2025
INV005499,ST070,Premium,14842,98381,9/20/2025
INV010216,ST092,Diesel,4874,98381,8/14/2025
INV022115,ST037,Premium,15972,98381,12/21/2024
INV007533,ST036,Diesel,9483,98380,7/10/2025
INV035231,ST080,Petrol,14740,98380,1/14/2025
INV026471,ST098,CNG,14594,98379,10/13/2025
INV044729,ST094,Premium,2866,98376,12/10/2024
INV024876,ST004,Petrol,16021,98375,3/29/2025
INV005123,ST065,Diesel,11061,98374,3/8/2025
INV013718,ST081,Diesel,6079,98372,4/24/2025
INV009684,ST037,Diesel,18250,98370,6/22/2025
INV032890,ST096,Petrol,13230,98369,9/7/2025
INV014143,ST024,Diesel,17366,98368,3/15/2025
INV039836,ST013,Petrol,1314,98367,5/23/2025
INV010178,ST099,Premium,9616,98364,10/24/2025
INV012559,ST080,CNG,1435,98364,11/9/2024
INV044513,ST011,CNG,5629,98364,2/3/2025
INV013417,ST083,Diesel,6768,98363,5/5/2025
INV033262,ST027,Diesel,6095,98362,7/16/2025
INV034536,ST091,CNG,15618,98361,12/2/2024
INV049159,ST005,CNG,4233,98359,9/2/2025
INV035650,ST025,Premium,10990,98356,7/30/2025
INV014631,ST001,Petrol,12615,98352,6/22/2025
INV042335,ST026,Premium,9762,98352,8/9/2025
INV033274,ST008,Petrol,11006,98344,5/29/2025
INV033568,ST018,Diesel,12034,98344,6/22/2025
INV049640,ST055,CNG,19348,98341,9/20/2025
INV043364,ST054,Premium,9521,98339,5/22/2025
INV006528,ST053,Premium,16206,98337,3/28/2025
INV011275,ST051,Premium,12728,98335,12/12/2024
INV026371,ST052,CNG,10541,98334,3/9/2025
INV010970,ST097,Premium,5826,98328,10/11/2025
INV021344,ST022,Petrol,11730,98328,3/31/2025
INV008782,ST063,Diesel,19950,98326,12/7/2024
INV024694,ST099,Premium,8131,98326,4/3/2025
INV031311,ST042,Diesel,15274,98323,8/9/2025
INV036975,ST001,Petrol,7140,98323,12/2/2024
INV026836,ST036,Premium,16378,98320,3/6/2025
INV016188,ST037,Petrol,9075,98315,5/6/2025
INV043841,ST037,Petrol,14989,98315,5/13/2025
INV008801,ST031,CNG,17654,98313,9/26/2025
INV014767,ST025,Premium,10480,98311,4/15/2025
INV043229,ST052,CNG,15179,98310,6/1/2025
INV011740,ST032,Petrol,19980,98308,5/30/2025
INV023156,ST048,Premium,17622,98306,3/10/2025
INV010823,ST051,CNG,13076,98304,9/8/2025
INV031664,ST076,Petrol,17680,98299,2/5/2025
INV015195,ST043,Premium,5277,98298,8/22/2025
INV016314,ST095,CNG,14554,98298,5/20/2025
INV009324,ST098,Premium,14410,98295,1/9/2025
INV022854,ST040,CNG,5456,98295,5/27/2025
INV014455,ST086,CNG,9797,98294,7/2/2025
INV030394,ST022,Premium,18353,98294,3/8/2025
INV049447,ST057,Petrol,17678,98289,5/8/2025
INV030671,ST024,Petrol,11893,98288,5/13/2025
INV034062,ST033,Petrol,2145,98286,6/22/2025
INV033910,ST043,Petrol,19089,98283,2/23/2025
INV006704,ST018,Petrol,6286,98277,11/10/2024
INV018759,ST041,CNG,6772,98273,11/27/2024
INV036357,ST046,Diesel,4705,98272,8/19/2025
INV005463,ST015,Petrol,16912,98271,2/13/2025
INV012430,ST083,Petrol,15259,98271,12/3/2024
INV044616,ST059,Diesel,3441,98270,12/25/2024
INV012221,ST028,Diesel,5165,98265,11/2/2024
INV013250,ST034,Diesel,16580,98261,10/1/2025
INV038896,ST053,CNG,15163,98260,10/25/2025
INV033102,ST013,CNG,8803,98258,3/21/2025
INV015276,ST046,Petrol,19992,98256,7/30/2025
INV031481,ST045,Diesel,3540,98256,7/25/2025
INV017590,ST076,Petrol,16036,98247,1/30/2025
INV031007,ST037,Petrol,9442,98247,6/5/2025
INV018267,ST059,Premium,12668,98243,12/21/2024
INV037465,ST031,CNG,8543,98241,8/9/2025
INV014469,ST095,Premium,19471,98240,5/5/2025
INV022221,ST080,CNG,12575,98239,11/10/2024
INV029958,ST065,Petrol,10440,98236,11/13/2024
INV008313,ST001,CNG,6708,98230,8/15/2025
INV036870,ST031,Diesel,16054,98228,8/2/2025
INV037788,ST083,Petrol,2439,98228,10/29/2025
INV011667,ST064,Premium,7905,98226,3/24/2025
INV035762,ST097,CNG,1959,98226,3/26/2025
INV035851,ST025,Premium,3759,98226,12/28/2024
INV030878,ST076,Diesel,4079,98223,1/19/2025
INV001243,ST018,Diesel,10330,98222,11/12/2024
INV033789,ST060,Diesel,1955,98220,12/30/2024
INV028993,ST038,Petrol,8635,98219,1/22/2025
INV038377,ST051,Diesel,18498,98219,6/4/2025
INV021469,ST044,Premium,5532,98218,8/31/2025
INV023934,ST089,CNG,2833,98216,11/16/2024
INV039894,ST014,Petrol,6455,98212,4/28/2025
INV009298,ST003,CNG,1968,98211,8/10/2025
INV012303,ST009,Premium,2566,98211,3/29/2025
INV009860,ST073,Petrol,7439,98209,6/15/2025
INV001241,ST039,Premium,12993,98208,4/19/2025
INV001638,ST088,Premium,17809,98206,3/8/2025
INV020435,ST006,Petrol,15557,98206,5/25/2025
INV017214,ST096,Diesel,10949,98202,3/27/2025
INV029450,ST018,Diesel,18022,98199,12/26/2024
INV027641,ST030,Premium,14705,98197,1/25/2025
INV028284,ST044,Petrol,2407,98195,10/22/2025
INV035505,ST030,Petrol,6987,98190,12/10/2024
INV032478,ST081,Diesel,14802,98186,10/21/2025
INV046362,ST077,CNG,2138,98184,6/11/2025
INV014246,ST079,Petrol,7426,98183,7/18/2025
INV040139,ST001,Petrol,4073,98183,4/1/2025
INV049504,ST062,CNG,3174,98182,2/2/2025
INV041831,ST033,Diesel,4992,98179,3/15/2025
INV008851,ST059,CNG,2131,98178,6/23/2025
INV033193,ST073,Diesel,13758,98178,10/7/2025
INV001511,ST094,Diesel,9600,98177,2/22/2025
INV009614,ST008,Petrol,10660,98176,8/14/2025
INV018521,ST017,Petrol,977,98173,6/29/2025
INV001406,ST028,Petrol,12748,98172,1/22/2025
INV003039,ST071,CNG,18599,98171,5/6/2025
INV025938,ST026,Petrol,12673,98171,2/28/2025
INV049010,ST099,Diesel,9278,98170,3/21/2025
INV015365,ST022,Premium,9267,98169,12/25/2024
INV027420,ST014,Petrol,1048,98168,7/6/2025
INV031069,ST100,Premium,2107,98166,11/9/2024
INV030638,ST080,Premium,15760,98164,4/3/2025
INV029830,ST046,Diesel,4809,98160,7/8/2025
INV036091,ST020,Diesel,11128,98158,12/9/2024
INV039866,ST084,Diesel,6850,98153,3/4/2025
INV041119,ST046,CNG,3897,98153,9/7/2025
INV048465,ST072,Diesel,17440,98151,4/5/2025
INV040985,ST039,Diesel,13758,98147,3/24/2025
INV045630,ST050,CNG,12427,98143,7/3/2025
INV048070,ST076,CNG,5643,98139,9/13/2025
INV019913,ST050,Premium,1543,98137,8/8/2025
INV034434,ST048,Diesel,10798,98137,1/23/2025
INV044902,ST018,Petrol,1101,98137,4/30/2025
INV019783,ST097,Diesel,7874,98133,5/11/2025
